user_id,product_id,quant
20567,5888922,239
662894,3286748,50
533045,5391606,103
987213,1944502,77
65236,8138397,205
170685,2849821,100
494324,501737,243
885589,7293591,170
441977,2653658,36
184613,985620,65
144608,7003515,196
50871,5739349,73
179892,6880073,162
801887,1727706,127
409378,4180807,169
746428,9375148,44
527238,8669944,169
830252,1331466,75
76837,1027522,140
958472,3139271,198
497385,5611730,215
614176,9180885,211
426112,7535033,39
742249,3181988,202
834743,2697818,43
725055,9353561,176
901674,4246762,174
569688,6721174,200
850060,1578461,144
973321,8401473,237
401582,2353095,74
7861,6030228,64
359398,3787465,10
78386,1535866,22
332743,1087581,134
750767,1777207,89
392067,1620854,149
762222,5570695,149
17051,2968167,250
190154,8419398,30
979515,6974055,9
545798,3869637,154
448910,8337081,229
653467,1276641,68
740226,6991719,166
110519,4660963,77
810686,2927643,113
694557,3123708,135
20995,1685733,134
629594,5318196,139
767652,5123369,249
189199,5894571,205
613132,1862250,53
29821,3298390,45
620468,7615989,167
185615,822979,228
335538,7153588,187
94872,2680777,35
276577,9586214,200
828252,1434668,29
280933,9694929,72
856275,9446594,54
671001,5662320,31
430940,1244979,140
552674,2328685,166
228318,643534,112
865395,1614027,184
829670,2196329,65
446246,6408760,170
485097,5548859,101
867445,2273504,23
832342,521830,203
497266,8492482,207
273903,7875701,234
765050,1065109,32
206719,1538642,186
934077,6430978,14
433101,3891038,226
980524,9794381,246
1870,818910,196
520563,384581,90
965134,9829212,33
442580,8079786,124
2316,4413348,105
42899,1194105,210
922876,7497075,71
297313,3376538,57
313832,795552,178
587647,7075768,81
306503,7612324,193
993097,1846995,62
271858,6014048,200
631601,1885026,65
552169,159754,6
975397,5287161,234
142611,9758966,205
650129,1191477,192
658699,733223,171
704531,5027283,218
458550,6287872,87
279208,3129554,169
507309,8181814,115
711708,6288891,197
202226,503112,133
982247,6958782,120
792063,1412184,241
748684,5535755,218
602657,7395261,4
846019,7717933,94
25216,4097252,46
26249,2112206,94
483758,2642081,98
400634,5476043,170
459295,6067353,218
778892,3296986,78
2247,9325605,179
963101,2263086,115
227602,9134262,194
462282,2879671,221
361135,2942347,3
570537,4380739,176
227903,6330276,42
344112,6463322,159
725908,8875366,189
835961,3011130,197
463954,1429162,160
726706,8502452,74
151259,1798472,49
603021,1943927,9
961033,9798743,112
620691,9635970,71
499587,1094875,123
415871,9010459,213
737375,4369474,213
328630,3126995,80
949676,5829755,47
552587,8226426,74
866121,918186,20
763053,8232827,66
485861,9095400,197
734421,267912,57
797574,6496924,187
521979,6734079,51
12062,3601115,185
150832,7164860,47
939610,3012355,52
917263,882519,200
135101,8378103,73
998205,3431861,65
335963,1757383,51
94999,969207,221
543880,7991882,163
127833,780671,198
425968,716003,146
514706,487635,243
139902,9043511,130
632040,4695697,250
447542,3455130,141
472334,3540108,76
217871,5075563,66
870543,5252729,44
854040,2525464,249
849275,9488947,61
39483,9037292,159
805711,9259896,212
346821,2706924,102
932332,181607,226
873682,6138790,88
483700,8346778,182
263586,8572668,229
408833,1954261,39
955419,913129,249
331371,5260388,195
580130,549398,239
324313,1133419,9
535575,3979221,233
112202,5963963,195
402517,5926579,49
199227,7309493,208
136374,4007349,220
123360,8853914,3
38720,8526791,119
241790,4781540,32
746343,9018793,200
333503,8754108,152
965319,1224460,117
565088,6831352,151
18035,1196967,59
421164,1793831,35
615955,9279858,202
107117,961645,170
100775,6971295,132
168082,5873882,40
885478,6863918,61
65509,3585101,162
555652,8785940,211
872736,1430765,162
979199,8686547,65
124724,3248718,227
194742,4281774,172
607965,7106868,177
748747,6079195,83
269741,6897003,187
578787,5319443,19
95364,6616610,181
921332,7866072,234
867552,5006900,3
786850,5092892,147
947220,3173464,62
878569,1232127,231
978903,6011160,79
931339,1176311,237
649176,2602206,240
117073,3269680,242
359336,8403442,114
495178,2770911,237
103455,3416419,217
390772,3795240,116
312084,5745785,150
572690,1290192,60
584653,2672312,161
615613,4404961,40
402108,7501845,227
841860,4183044,232
612801,2535901,5
647049,5024690,191
691659,9910292,45
186060,1858379,106
396046,6223478,115
219340,1084914,119
281655,890119,148
868963,6564870,200
691210,7982245,118
82196,9857671,199
470211,3027620,38
431301,1723093,207
245297,2209650,225
786634,9589039,242
543972,9686606,102
370640,494905,33
111580,8786705,244
702312,3034283,72
120683,2687175,73
141284,5307273,126
651227,9832246,104
892245,6883970,24
936970,8459499,34
76035,4343434,171
915697,4015142,5
611532,5466171,5
210165,5113540,87
766678,4156946,113
447404,2674555,150
147400,2637306,160
706494,6102608,162
597990,907149,166
735765,185270,31
984667,6940689,10
622861,3543176,21
914357,6695782,171
108448,509974,34
999770,7105396,157
891572,2366722,44
949766,2818153,147
707427,5463312,68
378039,823021,74
256922,4276340,156
472535,8770101,248
588782,7005209,123
211191,5178253,244
991769,2096868,182
633884,4266446,96
192167,5879470,134
596865,2788944,79
316455,114150,68
302882,4245774,43
794895,2592413,110
731095,6542460,166
492727,1118757,179
465918,6089693,151
753816,9104560,99
445647,273820,147
45587,5654595,211
67176,287324,217
943568,5217551,27
836187,9524687,129
546447,9255669,126
702587,9690822,74
591843,7235000,216
203297,5268002,84
456649,5909192,59
754225,5239169,14
745692,4288207,141
910508,3483798,248
833331,7867356,205
141587,8308977,31
649515,6377864,9
414191,1170927,60
889053,9121630,51
419268,9334019,202
241553,8975034,108
45667,5815372,140
189884,5184899,183
104447,1451587,228
107040,5844930,1
749260,1897774,134
608912,1107099,16
562745,5692392,55
529703,6697183,63
515831,1339060,138
786469,3782393,226
945270,3558582,201
466791,6265249,166
68432,9187889,204
224919,9321220,78
821737,1702514,190
427009,2575848,2
26936,3051399,33
485353,705614,128
107095,616711,22
363322,3443711,12
357547,408381,47
929186,1982478,110
596612,8315104,186
84053,9411089,47
980959,4225528,178
425459,8929960,205
488536,1735170,28
991746,9101501,120
332272,2406125,1
497943,4150514,32
867632,2359947,94
293787,9209479,110
228173,5720102,97
830154,4658579,204
123933,1160844,220
599351,7668515,221
479003,7939431,4
548158,3747206,214
958567,8995073,139
612147,8872219,201
739734,5729869,100
431746,4470611,90
529798,15931,165
935450,4801519,161
327816,5238028,141
267603,7672048,121
242542,733530,162
418887,8441342,171
576117,461540,6
156714,5297518,117
243164,1259044,129
334484,7830312,72
202712,68955,146
330054,130067,165
394097,9267607,224
740776,5343928,66
594338,1846060,172
414425,548522,66
502880,6699752,202
861702,9915808,101
958939,3756878,77
703415,1630117,99
809538,5020731,127
589659,9732122,195
520045,9608786,62
601946,7400465,227
175516,3522421,128
287024,3768755,171
225061,8116499,59
690572,5999099,72
48662,9446178,198
89225,6482225,247
982219,4299679,109
164083,9364763,58
46668,8940403,71
150360,4197159,43
536440,4674904,123
753678,9295996,149
31695,9732020,147
878034,591017,82
567206,9794832,53
101822,8801576,97
45122,7394487,179
833470,8488338,241
767126,4064059,180
903286,840112,129
510531,3155976,143
812498,3799969,114
193958,9456304,6
807437,2455133,204
101632,4641554,124
234235,4232537,80
880878,8136886,54
759193,7714004,99
168765,9001337,123
954434,9316679,79
166133,5626045,222
740407,960052,78
557164,3313445,188
572522,1228472,3
105413,4525114,165
814245,8767574,244
772450,5893534,126
378192,3725297,151
613920,596889,17
604763,1655627,15
158223,9842218,81
80736,846057,117
38635,1845540,151
500281,5063653,191
821224,4849992,249
534648,5167434,83
998765,3653975,5
945711,4309610,53
361793,5905304,153
961074,2648151,79
560271,993805,182
162430,7682738,40
223970,7564746,99
687014,9773226,44
428786,8841289,4
968201,6917556,209
313253,7716214,221
615059,8491956,183
102544,8435337,234
714735,7891806,182
343711,7249421,55
187168,1757520,34
376146,574513,82
524571,5873026,70
906681,9892709,122
132637,4108374,176
484851,1778803,180
459556,4951565,55
781217,9489840,147
124624,1735893,136
993529,5949464,106
818393,1660579,241
105813,1184499,214
574691,1316365,133
877382,2657038,176
474239,1612536,245
97345,8482349,70
318694,6988863,68
365197,7542005,129
688567,3320947,210
859884,9135099,41
141294,1727152,221
959978,5162822,190
585727,1917939,92
168124,4721790,190
264834,8776233,243
183571,9784689,7
851739,6581532,191
929778,3411105,242
256490,6009840,178
983856,8618634,201
249975,4669273,198
989420,5343274,94
462895,2108931,230
705633,3441967,107
415261,9833365,54
423340,4600547,161
70147,5696487,165
649915,7665544,156
419224,6880585,178
646374,4135821,81
569273,5571300,99
659685,2043590,144
893403,3679574,167
413355,197084,29
244541,1725318,80
565058,8106076,77
271733,1284350,57
455741,8503248,226
909793,5194391,238
972215,3465762,80
372298,346168,69
764826,8910202,203
528187,3157045,187
408134,906961,82
114933,7433049,15
773344,6468565,122
730534,5444579,142
393157,4605693,93
770479,9321471,37
660912,4185429,229
157855,7875756,91
263358,6747492,99
467931,3485188,193
407552,5483628,215
915617,7594866,207
727463,4904941,193
988715,3040133,212
206449,138536,79
820853,7068719,3
507555,5187906,35
385578,9644664,154
192891,8142071,210
860557,7343708,243
612528,246624,29
13768,6191212,191
762864,1653636,42
976324,4816462,205
826789,8746096,246
308834,2256987,91
529275,5336709,110
454549,9727929,97
419968,7699900,62
429037,4464292,116
328102,9617125,192
407529,1131060,135
728386,2540633,76
956183,7417261,190
450077,8426829,219
616697,622541,48
832617,517336,64
668994,3491778,64
506891,5337188,65
125419,1989645,58
316781,5232113,192
408410,7927019,54
972253,6984244,224
772045,5600694,45
551026,955752,247
25630,1119815,8
4365,5246599,88
920712,4096029,195
995905,2149105,118
187109,2131741,123
796585,2933487,86
669424,1336920,133
998420,2705326,150
402299,9122924,182
220833,7421179,54
142067,8222505,12
96624,218578,42
632500,6254887,30
52995,9464736,100
353222,9761279,115
600299,8215222,166
901249,8982832,60
594081,9862706,5
267898,4005069,108
259810,1998988,156
699820,4436073,101
454825,1597482,96
701460,8533918,140
263008,1974089,154
812082,3372460,234
885696,1502708,72
612791,912444,69
751611,5734218,129
203776,9579152,148
79645,5722642,212
863676,9572268,140
690643,382454,48
432879,5908961,125
291914,2272814,151
825194,7830983,25
938614,2639539,80
877956,9735785,32
490060,4696961,110
426069,9081992,208
999208,530171,193
523037,3845887,176
927346,6958366,183
77936,6340672,177
444779,812027,11
515616,8539398,163
888936,8540386,8
305603,3207608,96
952540,3196307,94
168038,7694721,180
870190,239161,209
619044,8154927,125
876790,8448280,225
666224,2098757,236
651498,9709207,44
784625,1353386,72
486617,6188946,46
985207,7261895,95
98678,6646352,181
35929,401109,62
955965,3316446,222
265915,3931417,175
924227,8822496,193
621491,5263554,184
567672,1688350,175
743707,407432,43
147920,3501833,183
953879,4548272,145
644966,1641991,88
988384,7772182,194
767186,4053862,142
393439,7725456,234
296749,6331421,70
981945,8708792,192
882048,274610,169
442012,9096825,39
422038,6633357,14
261816,4108870,156
65659,1722178,65
831134,4083356,152
479251,5788895,246
503971,2496820,90
805354,5811491,118
788129,1335510,153
375353,1848819,24
998828,552785,123
33166,5330682,158
125279,5324852,34
620816,7142631,223
81566,2397108,118
493763,4919415,47
847268,2913056,33
165528,7167775,219
364973,1068883,137
703121,1412149,76
559722,8225657,69
507578,7173861,48
921206,4711787,249
242228,7375740,184
90795,8704664,97
457657,1904691,223
578956,297328,238
543233,6326423,129
590793,6854191,179
510839,1044226,188
912126,5564465,45
590231,8748900,105
535618,8122686,80
797411,6680808,228
153047,1982701,24
839865,6523871,233
752650,8165071,134
628697,6853000,42
346850,4812740,119
428867,4623322,149
640085,4314210,168
730553,7457848,180
729667,2209629,128
651490,5924599,151
374901,9449012,46
75869,3648030,171
64092,8526355,108
955427,9706465,243
256280,2727985,69
836743,9153051,205
603545,6170808,162
554664,1821208,32
756441,9952042,233
663608,3644285,140
144297,5930280,53
296288,8383261,76
633980,8763515,245
856817,6271203,161
680904,9853487,91
344229,8206995,10
871039,8892646,146
333191,2428419,226
317446,4065480,15
794042,186991,76
5352,4604005,178
511232,4460475,185
189784,903062,100
525031,1991703,181
615746,7981963,104
824923,3836107,10
849610,3453847,83
973705,8232842,83
113204,6663960,23
27228,2072527,6
806566,1845818,2
628946,1578906,55
40056,205910,219
43332,7623201,88
502700,6146953,237
131126,2393586,63
822542,8875919,232
40252,2193540,104
674729,7382987,134
394278,6282765,93
897967,6754700,14
370648,8543778,242
473422,9516550,12
186068,1082270,239
37416,1829924,187
669922,9843854,145
719185,4021592,129
696030,5479921,106
397738,6342767,167
459029,8425966,150
365498,3373341,7
890214,9215975,8
297573,4680654,198
284817,5401006,68
124489,4114663,87
481302,6967440,217
314128,3475044,58
745469,8982290,235
409316,7645498,29
426248,4844199,229
24240,5585000,174
695214,7375528,89
890474,8984353,127
141083,3142330,236
331263,8151269,40
835281,9089418,248
80948,5539737,239
591638,8278238,240
892885,8931751,170
527982,957177,128
990825,6282870,114
449123,9992077,109
964519,6995918,153
926735,4989246,173
935058,1215896,157
387056,1843924,43
959893,8020502,82
546589,8879817,194
140706,1492872,5
636421,7333384,95
991166,165424,109
441413,7537005,207
834807,9632266,61
61965,8254174,73
548241,8458945,203
521576,1109808,150
87148,769277,157
646175,3072079,233
563778,9784219,165
649372,8396484,74
83892,943301,100
447678,4955508,149
10270,1531800,165
847332,125866,78
748797,9290412,178
780631,8227069,139
263681,2851211,165
769456,4080177,234
551324,7626834,236
156357,1214439,90
565326,4437582,32
626510,1137254,189
226236,2992740,196
698803,3024539,47
419999,5267689,160
415527,9503267,93
623543,4579801,112
929220,558899,23
992067,1011656,93
495784,8003777,238
816510,2263183,137
263701,4805470,22
725253,963239,98
741546,7945458,113
216552,2020792,232
785376,4368486,18
540083,5537827,175
404639,8150966,97
625227,8777958,10
929403,6250570,246
82414,1146645,116
564880,2134572,222
380134,4904743,109
333196,8678212,54
329445,2682136,134
493862,4288153,17
545690,6440726,73
987232,8811670,44
339571,2122183,107
346806,3645899,38
919517,3505203,47
64241,7438139,217
33562,4704574,27
810686,9296334,229
450946,785353,119
375060,7809711,137
499211,7587954,122
880708,8549404,176
518478,1984309,197
245343,9579289,226
354002,276623,174
394389,3864595,170
76972,510597,56
740652,2140938,235
482544,9014625,15
708046,5351463,87
28323,6785679,136
563757,7756172,149
990479,5254341,62
271389,5500603,158
792096,2170319,148
415078,5311026,118
750646,4158769,226
386231,3653645,224
892823,2869446,49
252572,1287242,212
822815,7893765,19
601763,3213602,73
910443,1590001,16
501778,6170102,104
715308,7127655,178
947605,6812709,185
221251,8302119,179
170543,7686594,80
844104,3071557,188
383492,6224976,8
568649,4787320,138
555924,5531732,22
4959,8835461,250
686575,9631819,26
624137,3637878,246
701489,9052154,191
841847,5473434,10
932966,5376721,81
946100,6783875,89
257110,5153951,172
858548,6178533,201
572374,1724084,125
272656,2487302,236
78108,9524529,248
84202,5424626,181
119375,245447,111
194491,3888078,245
371504,9013706,236
927751,1828002,193
550557,6045624,233
2848,2661905,218
170628,6892584,172
989025,421888,204
43661,3161568,36
355397,5909565,19
415598,6149115,180
79517,9998365,57
98747,7345452,119
794542,9389723,141
281893,3328166,11
306327,5683602,232
14214,2340557,150
321123,2781880,14
894981,1637398,11
555526,9514388,94
127395,2104085,191
9817,6803094,133
4380,2595804,159
226110,943887,26
909632,494835,40
279674,9672310,186
120807,1248110,50
461514,5673104,205
554870,3057469,242
990945,6595019,216
357807,2334300,219
577523,8019703,174
576118,5119789,232
530899,7236106,206
691736,4295284,213
517854,2965000,201
108982,4844835,143
946324,4724194,175
715599,3283000,32
314676,5428339,208
844670,1287004,142
288074,7615058,192
550649,2977996,148
268470,8217477,196
662303,1612290,204
837273,6341170,205
215664,997026,2
286910,9898231,110
20210,6505568,2
350974,2945645,165
805762,9167129,140
348998,494420,125
233059,3309744,134
774231,4013722,220
65414,7711782,69
898181,4586833,110
489876,1236939,176
559697,9603989,75
1304,6757830,69
716486,167735,15
270869,5727781,155
480811,5102103,102
316019,5878923,114
467660,8433636,25
287638,3351287,15
695341,7122270,108
3242,201795,53
448888,4338468,72
656273,5613063,1
538381,8594476,11
456935,7099201,229
191193,5147390,185
292768,6387596,35
591329,4288816,119
504720,1055348,212
816095,5493571,161
988281,5411380,22
96739,4407207,63
575279,3949994,239
269349,8278518,218
526942,8607013,238
425921,9174025,6
111743,1002320,118
621033,4852861,151
965037,3179262,6
810617,2602151,178
247883,3800476,50
163463,2913183,151
938105,534199,226
39357,4809838,10
565108,8176554,153
857582,7844479,40
473885,9096842,224
961503,6665189,20
271687,6582893,227
830018,3977833,155
576877,2977490,199
197664,5585349,138
196832,6050895,51
128006,7881517,69
692756,9204439,129
177521,4442537,186
736629,5142347,250
872914,6296836,134
753227,5191084,143
495996,9143313,206
645775,9123068,8
447566,6181374,100
56713,4048913,122
996923,7322339,151
911618,8455823,42
522020,9648262,217
415146,6226974,41
184406,5175208,49
774521,2035268,31
858568,5915830,3
154656,934105,43
763702,6544612,115
264579,1016127,227
220211,5768811,151
988806,9349784,62
111180,7410203,250
303188,227168,168
601081,2369948,147
434828,2725151,101
317395,9232190,144
998448,32703,177
386491,8154292,45
135792,2640894,61
663151,5611296,11
982364,7898850,107
821883,7511377,194
598754,7377318,219
300284,1853765,203
134924,1669033,232
453269,5275788,13
207811,6909932,10
777200,1581311,246
898234,9313608,76
950499,9141662,62
975207,8027705,145
966702,3951297,185
955812,4559937,205
640422,6923913,25
126846,3780433,219
595552,1394192,168
606140,1302018,166
944600,4376320,41
666839,6273144,63
523202,2121341,35
883305,3310489,22
299518,6577764,2
882398,4890552,104
830652,1865203,220
126103,1602609,127
691242,2778935,242
437365,4208013,146
750298,1501852,194
405712,5002626,40
979437,4393529,116
780453,8913270,219
395605,1536325,85
889955,4634230,217
152068,7941052,176
140817,5496189,11
669880,4185281,144
122620,781164,94
360367,1565775,18
562948,3889208,75
183146,6887826,194
696413,5900401,9
288560,9362817,89
939140,1540549,223
308028,6658404,65
659144,3555760,75
544607,4279359,219
778221,3151620,44
314226,9353519,11
86189,2474483,160
301746,3940370,57
126091,9244378,91
290966,7170087,99
520482,8111051,250
525631,6304488,233
419516,3024127,239
765179,2214803,14
476865,5320724,118
955820,8986927,128
338845,3505741,34
73492,3897586,149
883026,3680848,71
254708,1646066,150
99245,224665,147
855668,2729473,62
446264,5189871,17
74017,6819900,97
59175,5330116,104
468242,6805322,182
253184,2845282,238
188766,6400254,85
540465,2092678,26
786098,1501148,196
228477,2291422,142
638056,6324831,44
559672,7109703,243
642165,6971550,19
902373,9931898,26
738534,188668,141
569257,9399983,237
242295,9289958,138
791165,634677,170
460759,3504029,201
170834,3217963,177
654467,78515,57
87669,7988080,247
374602,6328191,240
308172,8699062,103
490549,1313494,148
633462,5565194,44
127377,4600795,238
44500,5792688,230
61301,7655607,88
28653,1382455,53
490130,2934718,228
484162,9943389,130
843570,491932,94
378655,1687419,104
760631,1337542,61
363291,8389671,84
250685,8146622,140
533135,275629,33
126856,3398720,245
453277,9484953,206
740211,2043266,170
152829,6869191,157
565394,7295981,158
82640,3581227,89
992351,4589443,45
178717,4267588,154
25773,8108108,103
496977,3942619,63
761906,1766567,158
704413,7030382,64
493360,8885508,178
328002,905964,202
20863,7336291,210
741556,2899644,10
312118,6850798,152
874647,3517417,60
627118,2256911,37
944292,6319630,203
647345,2693106,161
274584,6526378,98
329647,7133297,78
414172,5920774,101
187159,6550776,190
132849,6415276,110
677631,1583556,192
503315,9397099,138
549832,8634064,142
476401,9375519,155
369232,2797779,94
584725,3243468,57
137454,5990684,182
96148,354303,56
147632,4284384,189
13964,9336648,28
876690,7943816,179
728871,3450886,141
71869,929427,30
670820,2752979,89
59471,9390619,178
351141,8270184,200
445914,9211094,183
278124,3169375,145
854185,4472770,62
598721,9664301,213
594734,1611213,73
857605,4670710,146
727124,6095483,130
156934,6632852,113
170897,6693442,5
320696,1729272,100
241473,1152845,213
97310,641779,208
299245,6964041,162
59750,6911901,4
513783,8930846,211
667814,8721397,93
537065,7709453,151
434036,5198812,233
910568,5738770,93
276524,132750,61
616939,6112477,210
288969,300827,71
640393,8539569,77
363462,2419725,148
485907,1098430,4
666338,7523033,111
224449,2681659,40
479861,7610339,8
740289,4112283,244
885239,8298009,10
209241,7388050,19
316327,9868374,81
467586,1206929,184
998684,4212132,107
928278,2904770,4
975466,3064949,49
218785,229684,136
615632,7659121,56
901544,2900232,180
858648,7753389,247
117832,9171211,144
741046,5718160,140
719251,2310223,36
858901,9021561,162
977012,2114636,230
101354,7067953,121
506906,1899394,137
603136,3582413,17
870093,3525201,109
204996,7600778,206
947912,4870158,246
667906,961715,236
261776,1772290,187
941221,4575854,48
656979,8339691,12
749090,5850986,153
455985,2766062,34
575150,5912139,80
578177,2225535,120
300173,3547461,244
501078,8761354,232
912357,7511994,211
101746,1696266,148
818552,9938563,91
145909,9757613,25
38731,1619822,92
909533,6975102,247
969483,3600611,176
115622,7012045,41
300952,4420210,141
422053,4393068,28
778614,2321767,8
232714,5639122,213
342653,2436673,193
725795,5188131,201
369931,5950073,72
711444,6651107,243
33642,1864317,76
187470,7277666,80
541201,9350001,109
807256,5118055,79
460360,8843257,157
147915,7901257,107
541148,9206906,244
359509,9799160,125
669785,1490844,40
111856,701248,69
694664,7537434,54
76040,4454881,86
925346,3501583,117
209980,2974712,9
23864,9220356,217
423326,9505112,146
790693,4844496,67
905883,5690922,230
703272,2989983,3
893119,4281854,155
394951,4791028,78
729574,8885750,98
527760,5254604,191
316742,7261840,2
49979,7932578,141
625345,9540149,219
939662,4506462,193
129471,805203,89
810693,7597417,117
165875,6796175,21
151956,4700266,104
845679,7174445,48
297919,4265702,56
766149,3564008,88
945104,7012024,140
709320,1712263,91
810289,8602227,122
276857,9029430,1
226432,4689732,149
707121,1699640,242
38726,6494374,117
727830,275923,61
246684,813806,206
174299,301012,200
822340,1356871,13
777157,9106871,36
260025,8157691,3
843051,3167433,31
894463,1533976,105
576434,4661870,137
906490,3442589,183
559133,9224546,175
718019,701492,16
573826,9621831,80
205633,9757262,193
376536,7391556,102
436189,4879096,20
171468,8366452,229
714186,5686479,212
734308,8926427,56
944571,7626696,247
426655,3822793,98
237572,76075,10
386589,1709051,9
895923,8460228,184
833981,3073531,71
676196,6355501,237
607225,1525041,66
563484,6584495,205
760191,4047122,143
458426,4837967,106
526517,9354929,153
317633,519164,17
77971,3991353,101
63324,1966933,217
277413,1414511,31
588902,6112246,192
251754,7400118,143
460352,2823140,79
17721,7985468,17
962559,5576446,42
792379,3154081,103
886247,5664744,215
875260,3005410,222
425352,362534,167
28863,116112,14
734410,3307200,10
933967,3612623,62
215308,6485600,106
483966,6484529,196
159657,2900254,217
227547,9383398,101
60963,646686,157
339225,6998578,225
263172,9254035,232
505352,7788527,26
305285,830162,159
243194,9125315,213
63717,6453715,165
41557,2154347,214
447757,1681610,1
93162,3313987,23
631455,9770993,161
667502,6448255,19
958261,7457433,181
429781,4426045,136
208090,5987930,205
324495,3173893,132
386428,8793418,54
382845,4135243,157
160752,6140215,195
412610,6400999,46
609352,8642969,13
978990,1447307,124
604301,1124759,19
299533,7579577,43
853857,951613,222
868269,3007655,226
881103,3060797,209
703702,1752502,155
946558,6251377,46
953110,2338551,215
483490,4189103,210
550254,9078066,41
632953,5691719,35
534921,9083601,165
155320,9920050,92
771602,5089012,205
50606,4072390,140
526122,8204532,146
335307,6634243,61
662235,3810002,130
709299,8648569,19
701678,3251754,42
819585,7436206,4
403365,6350557,197
928305,19620,158
881501,933821,245
438525,3602323,225
462481,1088999,66
687332,2112306,245
62673,1942976,242
282563,9226589,71
450128,2308836,23
749245,355394,187
344123,9582490,62
714508,9165222,87
19683,8761347,103
818963,8767106,71
844258,5388914,216
858369,5884363,67
865531,3936962,175
569801,4936280,143
282422,7359353,154
464092,834881,60
767958,2505188,33
604089,2650626,102
10385,8796099,169
764175,3503910,192
720290,4135071,168
298788,3711121,157
741019,3666191,98
547456,6705888,172
432981,3822065,222
959306,9183879,26
742924,137307,148
434565,5168262,83
919970,7037696,151
1169,389685,102
146904,5251539,178
906413,3801820,43
880377,4618253,40
885662,9557141,185
162662,2509187,45
247000,5103782,61
165954,5377923,214
505270,1271180,28
856476,5959256,173
547155,2697237,209
637497,4651141,138
371009,7539490,123
797179,8962883,181
268816,1889965,153
786180,370679,147
522390,7992196,179
262100,7241689,245
427457,3788280,230
800730,6690583,43
995056,4363641,63
404755,5226607,128
256015,1186036,59
140668,4843775,230
267078,632325,194
619879,8927713,91
901457,8779711,44
847553,2627965,42
69382,9428821,30
785649,6105221,94
762988,7068869,249
80065,7596710,234
301290,2994753,9
769791,3467633,101
378314,3374809,102
965605,696566,87
28264,1877787,177
98075,7213879,141
881462,7164596,211
420838,8819209,128
233771,3319094,186
229676,2012396,25
163429,3073747,118
123867,4112448,90
53637,8229897,210
196565,8583460,215
811149,8932804,138
465678,42567,169
488675,7247864,110
491723,500834,82
950746,794521,235
905576,2137095,234
719927,335054,101
788140,9222200,116
547599,1774439,16
58672,1993342,41
286082,1078733,85
605282,5499834,94
392251,5542553,158
709793,3054311,71
260418,4355758,203
108826,6462571,102
908503,4421225,102
574456,5031704,217
809337,6889654,206
719458,3028220,133
615614,2874400,20
107339,971642,213
815700,2951961,90
445614,6342033,188
194276,670541,208
124522,8237350,47
108535,8012333,51
211152,4200454,119
872120,7459889,25
388672,7014164,119
408788,9388310,230
627758,9671749,45
502398,3854304,192
797336,9566320,141
725930,7890140,179
359738,2476934,164
180799,1384552,38
58316,4241426,149
478443,6728997,138
433969,9277799,224
14985,817045,246
520242,8267042,7
165650,8467768,11
324848,5190023,207
560645,4069181,207
686900,5856983,41
402236,7545111,92
394072,8976046,41
682193,3488081,73
581510,8870102,231
308089,7139367,173
327925,6559839,232
589914,8199645,189
601428,4632409,55
425443,7436911,13
252254,6781932,180
913034,5099487,76
494534,9904855,231
786570,5662939,11
135422,2747262,1
100262,6076410,230
366147,9326293,198
441099,9447983,54
242411,1263943,80
943143,3167260,21
241467,9716162,195
793492,5474395,113
629873,2017725,230
244537,6896916,10
542341,8512803,74
779121,8596345,50
440095,9280940,6
734346,2738960,124
22997,1859114,94
428730,578129,76
106921,3144604,220
511589,7081529,75
927125,5170941,125
973791,5788257,62
941675,6159555,155
310450,2277837,184
6399,1605623,77
156697,6765658,120
401988,3622207,116
395669,327792,230
980423,2877174,125
976104,9617201,213
287943,2953057,119
82262,4641009,140
18398,5378926,212
445049,7672492,57
462499,4371668,250
887682,2932683,212
169677,9178161,224
131866,9579431,175
193039,4255297,160
230114,3305984,36
685947,68234,5
498898,311480,118
904923,7775205,224
291269,4534691,90
473157,3469653,149
901615,1371731,95
423907,4225672,197
381472,9229045,6
290553,8524673,213
982633,4603190,141
867043,2312905,109
169478,2267998,99
623766,2454138,109
936014,6679629,105
864821,4841010,240
95724,11632,16
404825,8376913,63
276937,9892937,145
244773,77320,79
445801,9845285,17
229070,7937214,170
435089,6387671,59
479443,5041623,76
771843,1937110,43
153283,7982762,146
53055,3733976,147
281489,6376463,115
396789,3612627,97
107189,2863958,12
998197,6809834,220
373319,4593649,28
829709,3506686,155
611878,508316,96
964096,2180041,146
564964,4183726,109
790347,1784563,148
287423,5354823,72
139708,3524321,142
87597,8709078,153
350729,1151205,105
769139,1621573,106
417641,6240396,75
537727,6391511,135
439222,3237478,48
232365,3272765,237
604217,5831374,124
712932,2635383,238
808161,4144283,157
821044,4000196,187
320548,9098119,170
538485,1458638,71
644761,8078389,112
825898,2034217,7
493177,9994788,213
916029,796275,22
408846,768171,44
353425,6902762,121
213144,8131983,70
947783,9021006,103
757777,4816996,203
902677,4589261,5
602188,7093095,148
609381,7291752,77
678778,8824006,159
5070,3212557,48
81891,1319569,46
483581,9119818,152
81203,3225781,205
906600,9102849,233
254296,244400,202
831462,6432058,29
743131,6108807,237
565506,7873204,240
914364,7380540,100
813571,4318195,141
610694,490053,83
684542,7257915,144
607490,8419884,222
621949,4324557,114
246346,8723407,176
386321,4443800,96
357198,2319721,27
767883,4918236,160
341555,2471179,165
